"SEK Swaption 5Y3M PY 1","SEK","5","Y","3","M","PY"," 1","SEPFDQW4"
"SEK Swaption 5Y3M PY 1","SEK","5","Y","3","M","PY"," 1","SEPFDNQC"
"SEK Swaption 5Y3M PY 2","SEK","5","Y","3","M","PY"," 2","SEPFDQYW"
"SEK Swaption 5Y3M PY 2","SEK","5","Y","3","M","PY"," 2","SEPFDNT4"
"SEK Swaption 5Y1Y PY 0.2","SEK","5","Y","1","Y","PY"," 0.2","SEPFGJYX"
"SEK Swaption 5Y1Y PY 0.2","SEK","5","Y","1","Y","PY"," 0.2","SEPFGGT5"
"SEK Swaption 5Y1Y PY 0.5","SEK","5","Y","1","Y","PY"," 0.5","SEPFGJZM"
"SEK Swaption 5Y1Y PY 0.5","SEK","5","Y","1","Y","PY"," 0.5","SEPFGGTU"
"SEK Swaption 5Y1Y PY 0.7","SEK","5","Y","1","Y","PY"," 0.7","SEPFGK0B"
"SEK Swaption 5Y1Y PY 0.7","SEK","5","Y","1","Y","PY"," 0.7","SEPFGGUJ"
"SEK Swaption 5Y1Y PY 1","SEK","5","Y","1","Y","PY"," 1","SEPFGK10"
"SEK Swaption 5Y1Y PY 1","SEK","5","Y","1","Y","PY"," 1","SEPFGGV8"
"SEK Swaption 5Y1Y PY 2","SEK","5","Y","1","Y","PY"," 2","SEPFGK3S"
"SEK Swaption 5Y1Y PY 2","SEK","5","Y","1","Y","PY"," 2","SEPFGGY0"
"SEK Swaption 5Y2Y PY 0.2","SEK","5","Y","2","Y","PY"," 0.2","SEPFGQAH"
"SEK Swaption 5Y2Y PY 0.2","SEK","5","Y","2","Y","PY"," 0.2","SEPFGN4P"
"SEK Swaption 5Y2Y PY 0.5","SEK","5","Y","2","Y","PY"," 0.5","SEPFGN5E"
"SEK Swaption 5Y2Y PY 0.7","SEK","5","Y","2","Y","PY"," 0.7","SEPFGQBV"
"SEK Swaption 5Y2Y PY 0.5","SEK","5","Y","2","Y","PY"," 0.5","SEPFGQB6"
"SEK Swaption 5Y2Y PY 0.7","SEK","5","Y","2","Y","PY"," 0.7","SEPFGN63"
"SEK Swaption 5Y2Y PY 1","SEK","5","Y","2","Y","PY"," 1","SEPFGQCK"
"SEK Swaption 5Y2Y PY 1","SEK","5","Y","2","Y","PY"," 1","SEPFGN6S"
"SEK Swaption 5Y2Y PY 2","SEK","5","Y","2","Y","PY"," 2","SEPFGQFC"
"SEK Swaption 5Y2Y PY 2","SEK","5","Y","2","Y","PY"," 2","SEPFGN9K"
"SEK Swaption 5Y5Y PY 0.7","SEK","5","Y","5","Y","PY"," 0.7","SEPFJD57"
"SEK Swaption 5Y5Y PY 0.7","SEK","5","Y","5","Y","PY"," 0.7","SEPFJ9ZF"
"SEK Swaption 5Y5Y PY 1","SEK","5","Y","5","Y","PY"," 1","SEPFJD5W"
"SEK Swaption 5Y5Y PY 1","SEK","5","Y","5","Y","PY"," 1","SEPFJA04"
"SEK Swaption 5Y5Y PY 2","SEK","5","Y","5","Y","PY"," 2","SEPFJD8O"
"SEK Swaption 5Y5Y PY 2","SEK","5","Y","5","Y","PY"," 2","SEPFJA2W"
"SEK Swaption 5Y10Y PY 0.","SEK","5","Y","10","Y","PY"," 0.","SEPFJJGR"
"SEK Swaption 5Y10Y PY 0.","SEK","5","Y","10","Y","PY"," 0.","SEPFJGAZ"
"SEK Swaption 5Y10Y PY 1","SEK","5","Y","10","Y","PY"," 1","SEPFJJHG"
"SEK Swaption 5Y10Y PY 1","SEK","5","Y","10","Y","PY"," 1","SEPFJGBO"
"SEK Swaption 5Y10Y PY 2","SEK","5","Y","10","Y","PY"," 2","SEPFJJK8"
"SEK Swaption 5Y10Y PY 2","SEK","5","Y","10","Y","PY"," 2","SEPFJGEG"
"SEK Swaption 5Y15Y PY 0.","SEK","5","Y","15","Y","PY"," 0.","SEPFJPQX"
"SEK Swaption 5Y15Y PY 0.","SEK","5","Y","15","Y","PY"," 0.","SEPFJML5"
"SEK Swaption 5Y15Y PY 0.","SEK","5","Y","15","Y","PY"," 0.","SEPFJPRM"
"SEK Swaption 5Y15Y PY 0.","SEK","5","Y","15","Y","PY"," 0.","SEPFJMLU"
"SEK Swaption 5Y15Y PY 0.","SEK","5","Y","15","Y","PY"," 0.","SEPFJPSB"
"SEK Swaption 5Y15Y PY 0.","SEK","5","Y","15","Y","PY"," 0.","SEPFJMMJ"
"SEK Swaption 5Y15Y PY 1","SEK","5","Y","15","Y","PY"," 1","SEPFJPT0"
"SEK Swaption 5Y20Y PY 1","SEK","5","Y","20","Y","PY"," 1","SEPFJW4K"
"SEK Swaption 5Y15Y PY 1","SEK","5","Y","15","Y","PY"," 1","SEPFJMN8"
"SEK Swaption 5Y15Y PY 2","SEK","5","Y","15","Y","PY"," 2","SEPFJPVS"
"SEK Swaption 5Y15Y PY 2","SEK","5","Y","15","Y","PY"," 2","SEPFJMQ0"
"SEK Swaption 5Y20Y PY 0.","SEK","5","Y","20","Y","PY"," 0.","SEPFJW2H"
"SEK Swaption 5Y20Y PY 0.","SEK","5","Y","20","Y","PY"," 0.","SEPFJSWP"
"SEK Swaption 5Y20Y PY 0.","SEK","5","Y","20","Y","PY"," 0.","SEPFJW36"
"SEK Swaption 5Y20Y PY 0.","SEK","5","Y","20","Y","PY"," 0.","SEPFJSXE"
"SEK Swaption 5Y20Y PY 0.","SEK","5","Y","20","Y","PY"," 0.","SEPFJW3V"
"SEK Swaption 5Y20Y PY 0.","SEK","5","Y","20","Y","PY"," 0.","SEPFJSY3"
"SEK Swaption 5Y20Y PY 1","SEK","5","Y","20","Y","PY"," 1","SEPFJSYS"
"SEK Swaption 5Y20Y PY 2","SEK","5","Y","20","Y","PY"," 2","SEPFJW7C"
"SEK Swaption 5Y20Y PY 2","SEK","5","Y","20","Y","PY"," 2","SEPFJT1K"
"SEK Swaption 5Y30Y PY 0.","SEK","5","Y","30","Y","PY"," 0.","SEPFK8QZ"
"SEK Swaption 5Y30Y PY 0.","SEK","5","Y","30","Y","PY"," 0.","SEPFK5L7"
"SEK Swaption 5Y30Y PY 1","SEK","5","Y","30","Y","PY"," 1","SEPFK8RO"
"SEK Swaption 5Y30Y PY 1","SEK","5","Y","30","Y","PY"," 1","SEPFK5LW"
"SEK Swaption 5Y30Y PY 2","SEK","5","Y","30","Y","PY"," 2","SEPFK8UG"
"SEK Swaption 5Y30Y PY 2","SEK","5","Y","30","Y","PY"," 2","SEPFK5OO"
"SEK Swaption 10Y3M PY 0.","SEK","10","Y","3","M","PY"," 0.","SEPFOZDL"
"SEK Swaption 10Y3M PY 0.","SEK","10","Y","3","M","PY"," 0.","SEPFOW7T"
"SEK Swaption 10Y3M PY 0.","SEK","10","Y","3","M","PY"," 0.","SEPFOZEA"
"SEK Swaption 10Y3M PY 0.","SEK","10","Y","3","M","PY"," 0.","SEPFOW8I"
"SEK Swaption 10Y3M PY 0.","SEK","10","Y","3","M","PY"," 0.","SEPFOW97"
"SEK Swaption 10Y3M PY 1","SEK","10","Y","3","M","PY"," 1","SEPFOZFO"
"SEK Swaption 10Y3M PY 1","SEK","10","Y","3","M","PY"," 1","SEPFOW9W"
"SEK Swaption 10Y3M PY 0.","SEK","10","Y","3","M","PY"," 0.","SEPFOZEZ"
"SEK Swaption 10Y3M PY 2","SEK","10","Y","3","M","PY"," 2","SEPFOZIG"
"SEK Swaption 10Y3M PY 2","SEK","10","Y","3","M","PY"," 2","SEPFOWCO"
"SEK Swaption 10Y1Y PY 0.","SEK","10","Y","1","Y","PY"," 0.","SEPFRSIH"
"SEK Swaption 10Y1Y PY 0.","SEK","10","Y","1","Y","PY"," 0.","SEPFRPCP"
"SEK Swaption 10Y1Y PY 0.","SEK","10","Y","1","Y","PY"," 0.","SEPFRSJ6"
"SEK Swaption 10Y1Y PY 0.","SEK","10","Y","1","Y","PY"," 0.","SEPFRPDE"
"SEK Swaption 10Y1Y PY 0.","SEK","10","Y","1","Y","PY"," 0.","SEPFRSJV"
"SEK Swaption 10Y1Y PY 0.","SEK","10","Y","1","Y","PY"," 0.","SEPFRPE3"
"SEK Swaption 10Y1Y PY 1","SEK","10","Y","1","Y","PY"," 1","SEPFRSKK"
"SEK Swaption 10Y1Y PY 1","SEK","10","Y","1","Y","PY"," 1","SEPFRPES"
"SEK Swaption 10Y1Y PY 2","SEK","10","Y","1","Y","PY"," 2","SEPFRSNC"
"SEK Swaption 10Y1Y PY 2","SEK","10","Y","1","Y","PY"," 2","SEPFRPHK"
"SEK Swaption 10Y2Y PY 0.","SEK","10","Y","2","Y","PY"," 0.","SEPFRYU1"
"SEK Swaption 10Y2Y PY 0.","SEK","10","Y","2","Y","PY"," 0.","SEPFRVO9"
"SEK Swaption 10Y2Y PY 0.","SEK","10","Y","2","Y","PY"," 0.","SEPFRYUQ"
"SEK Swaption 10Y2Y PY 0.","SEK","10","Y","2","Y","PY"," 0.","SEPFRVOY"
"SEK Swaption 10Y2Y PY 0.","SEK","10","Y","2","Y","PY"," 0.","SEPFRYVF"
"SEK Swaption 10Y2Y PY 0.","SEK","10","Y","2","Y","PY"," 0.","SEPFRVPN"
"SEK Swaption 10Y2Y PY 1","SEK","10","Y","2","Y","PY"," 1","SEPFRYW4"
"SEK Swaption 10Y2Y PY 1","SEK","10","Y","2","Y","PY"," 1","SEPFRVQC"
"SEK Swaption 10Y2Y PY 2","SEK","10","Y","2","Y","PY"," 2","SEPFRVT4"
"SEK Swaption 10Y5Y PY 0.","SEK","10","Y","5","Y","PY"," 0.","SEPFULND"
"SEK Swaption 10Y5Y PY 0.","SEK","10","Y","5","Y","PY"," 0.","SEPFUIHL"
"SEK Swaption 10Y2Y PY 2","SEK","10","Y","2","Y","PY"," 2","SEPFRYYW"
"SEK Swaption 10Y5Y PY 0.","SEK","10","Y","5","Y","PY"," 0.","SEPFULO2"
"SEK Swaption 10Y5Y PY 0.","SEK","10","Y","5","Y","PY"," 0.","SEPFUIIA"
"SEK Swaption 10Y5Y PY 0.","SEK","10","Y","5","Y","PY"," 0.","SEPFUIIZ"
"SEK Swaption 10Y5Y PY 0.","SEK","10","Y","5","Y","PY"," 0.","SEPFULOR"
"SEK Swaption 10Y5Y PY 1","SEK","10","Y","5","Y","PY"," 1","SEPFULPG"
"SEK Swaption 10Y5Y PY 1","SEK","10","Y","5","Y","PY"," 1","SEPFUIJO"
"SEK Swaption 10Y5Y PY 2","SEK","10","Y","5","Y","PY"," 2","SEPFULS8"
"SEK Swaption 10Y5Y PY 2","SEK","10","Y","5","Y","PY"," 2","SEPFUIMG"
"SEK Swaption 10Y10Y PY 0","SEK","10","Y","10","Y","PY"," 0","SEPFUS0B"
"SEK Swaption 10Y10Y PY 0","SEK","10","Y","10","Y","PY"," 0","SEPFUOUJ"
"SEK Swaption 10Y10Y PY 1","SEK","10","Y","10","Y","PY"," 1","SEPFUS10"
"SEK Swaption 10Y10Y PY 1","SEK","10","Y","10","Y","PY"," 1","SEPFUOV8"
"SEK Swaption 10Y10Y PY 2","SEK","10","Y","10","Y","PY"," 2","SEPFUS3S"
"SEK Swaption 10Y10Y PY 2","SEK","10","Y","10","Y","PY"," 2","SEPFUOY0"
"SEK Swaption 10Y15Y PY 0","SEK","10","Y","15","Y","PY"," 0","SEPFUYAH"
"SEK Swaption 10Y15Y PY 0","SEK","10","Y","15","Y","PY"," 0","SEPFUV4P"
"SEK Swaption 10Y15Y PY 0","SEK","10","Y","15","Y","PY"," 0","SEPFUYB6"
"SEK Swaption 10Y15Y PY 0","SEK","10","Y","15","Y","PY"," 0","SEPFUV5E"
"SEK Swaption 10Y15Y PY 0","SEK","10","Y","15","Y","PY"," 0","SEPFUYBV"
"SEK Swaption 10Y15Y PY 0","SEK","10","Y","15","Y","PY"," 0","SEPFUV63"
"SEK Swaption 10Y15Y PY 1","SEK","10","Y","15","Y","PY"," 1","SEPFUYCK"
"SEK Swaption 10Y15Y PY 1","SEK","10","Y","15","Y","PY"," 1","SEPFUV6S"
"SEK Swaption 10Y15Y PY 2","SEK","10","Y","15","Y","PY"," 2","SEPFUYFC"
"SEK Swaption 10Y15Y PY 2","SEK","10","Y","15","Y","PY"," 2","SEPFUV9K"
"SEK Swaption 10Y30Y PY 0","SEK","10","Y","30","Y","PY"," 0","SEPFVE42"
"SEK Swaption 10Y20Y PY 0","SEK","10","Y","20","Y","PY"," 0","SEPFV4NF"
"SEK Swaption 10Y20Y PY 0","SEK","10","Y","20","Y","PY"," 0","SEPFV1HN"
"SEK Swaption 10Y20Y PY 1","SEK","10","Y","20","Y","PY"," 1","SEPFV4O4"
"SEK Swaption 10Y20Y PY 1","SEK","10","Y","20","Y","PY"," 1","SEPFV1IC"
"SEK Swaption 10Y20Y PY 2","SEK","10","Y","20","Y","PY"," 2","SEPFV4QW"
"SEK Swaption 10Y20Y PY 2","SEK","10","Y","20","Y","PY"," 2","SEPFV1L4"
"SEK Swaption 10Y30Y PY 0","SEK","10","Y","30","Y","PY"," 0","SEPFVH95"
"SEK Swaption 10Y30Y PY 0","SEK","10","Y","30","Y","PY"," 0","SEPFVE3D"
"SEK Swaption 10Y30Y PY 0","SEK","10","Y","30","Y","PY"," 0","SEPFVH9U"
"SEK Swaption 10Y30Y PY 0","SEK","10","Y","30","Y","PY"," 0","SEPFVHAJ"
"SEK Swaption 10Y30Y PY 0","SEK","10","Y","30","Y","PY"," 0","SEPFVE4R"
"SEK Swaption 10Y30Y PY 1","SEK","10","Y","30","Y","PY"," 1","SEPFVHB8"
"SEK Swaption 10Y30Y PY 1","SEK","10","Y","30","Y","PY"," 1","SEPFVE5G"
"SEK Swaption 10Y30Y PY 2","SEK","10","Y","30","Y","PY"," 2","SEPFVHE0"
"SEK Swaption 10Y30Y PY 2","SEK","10","Y","30","Y","PY"," 2","SEPFVE88"
"SEK Swaption 15Y3M PY 0.","SEK","15","Y","3","M","PY"," 0.","SEPG07X5"
"SEK Swaption 15Y3M PY 0.","SEK","15","Y","3","M","PY"," 0.","SEPG04RD"
"SEK Swaption 15Y3M PY 0.","SEK","15","Y","3","M","PY"," 0.","SEPG07XU"
"SEK Swaption 15Y3M PY 0.","SEK","15","Y","3","M","PY"," 0.","SEPG04S2"
"SEK Swaption 15Y3M PY 0.","SEK","15","Y","3","M","PY"," 0.","SEPG07YJ"
"SEK Swaption 15Y3M PY 0.","SEK","15","Y","3","M","PY"," 0.","SEPG04SR"
"SEK Swaption 15Y3M PY 1","SEK","15","Y","3","M","PY"," 1","SEPG07Z8"
"SEK Swaption 15Y3M PY 1","SEK","15","Y","3","M","PY"," 1","SEPG04TG"
"SEK Swaption 15Y3M PY 2","SEK","15","Y","3","M","PY"," 2","SEPG0820"
"SEK Swaption 15Y3M PY 2","SEK","15","Y","3","M","PY"," 2","SEPG04W8"
"SEK Swaption 15Y1Y PY 0.","SEK","15","Y","1","Y","PY"," 0.","SEPG3121"
"SEK Swaption 15Y1Y PY 0.","SEK","15","Y","1","Y","PY"," 0.","SEPG2XW9"
"SEK Swaption 15Y1Y PY 0.","SEK","15","Y","1","Y","PY"," 0.","SEPG312Q"
"SEK Swaption 15Y1Y PY 0.","SEK","15","Y","1","Y","PY"," 0.","SEPG2XWY"
"SEK Swaption 15Y1Y PY 0.","SEK","15","Y","1","Y","PY"," 0.","SEPG313F"
"SEK Swaption 15Y2Y PY 0.","SEK","15","Y","2","Y","PY"," 0.","SEPG37EA"
"SEK Swaption 15Y1Y PY 0.","SEK","15","Y","1","Y","PY"," 0.","SEPG2XXN"
"SEK Swaption 15Y1Y PY 1","SEK","15","Y","1","Y","PY"," 1","SEPG3144"
"SEK Swaption 15Y1Y PY 1","SEK","15","Y","1","Y","PY"," 1","SEPG2XYC"
"SEK Swaption 15Y1Y PY 2","SEK","15","Y","1","Y","PY"," 2","SEPG316W"
"SEK Swaption 15Y1Y PY 2","SEK","15","Y","1","Y","PY"," 2","SEPG2Y14"
"SEK Swaption 15Y2Y PY 0.","SEK","15","Y","2","Y","PY"," 0.","SEPG37DL"
"SEK Swaption 15Y2Y PY 0.","SEK","15","Y","2","Y","PY"," 0.","SEPG347T"
"SEK Swaption 15Y2Y PY 0.","SEK","15","Y","2","Y","PY"," 0.","SEPG348I"
"SEK Swaption 15Y2Y PY 0.","SEK","15","Y","2","Y","PY"," 0.","SEPG3497"
"SEK Swaption 15Y2Y PY 0.","SEK","15","Y","2","Y","PY"," 0.","SEPG37EZ"
"SEK Swaption 15Y2Y PY 1","SEK","15","Y","2","Y","PY"," 1","SEPG37FO"
"SEK Swaption 15Y2Y PY 1","SEK","15","Y","2","Y","PY"," 1","SEPG349W"
"SEK Swaption 15Y2Y PY 2","SEK","15","Y","2","Y","PY"," 2","SEPG37IG"
"SEK Swaption 15Y2Y PY 2","SEK","15","Y","2","Y","PY"," 2","SEPG34CO"
"SEK Swaption 15Y5Y PY 0.","SEK","15","Y","5","Y","PY"," 0.","SEPG5U6X"
"SEK Swaption 15Y5Y PY 0.","SEK","15","Y","5","Y","PY"," 0.","SEPG5R15"
"SEK Swaption 15Y5Y PY 0.","SEK","15","Y","5","Y","PY"," 0.","SEPG5U7M"
"SEK Swaption 15Y5Y PY 0.","SEK","15","Y","5","Y","PY"," 0.","SEPG5R1U"
"SEK Swaption 15Y5Y PY 0.","SEK","15","Y","5","Y","PY"," 0.","SEPG5U8B"
"SEK Swaption 15Y5Y PY 0.","SEK","15","Y","5","Y","PY"," 0.","SEPG5R2J"
"SEK Swaption 15Y5Y PY 1","SEK","15","Y","5","Y","PY"," 1","SEPG5U90"
"SEK Swaption 15Y5Y PY 1","SEK","15","Y","5","Y","PY"," 1","SEPG5R38"
"SEK Swaption 15Y5Y PY 2","SEK","15","Y","5","Y","PY"," 2","SEPG5UBS"
"SEK Swaption 15Y5Y PY 2","SEK","15","Y","5","Y","PY"," 2","SEPG5R60"
"SEK Swaption 15Y10Y PY 0","SEK","15","Y","10","Y","PY"," 0","SEPG60IH"
"SEK Swaption 15Y10Y PY 0","SEK","15","Y","10","Y","PY"," 0","SEPG5XCP"
"SEK Swaption 15Y10Y PY 0","SEK","15","Y","10","Y","PY"," 0","SEPG60J6"
"SEK Swaption 15Y10Y PY 0","SEK","15","Y","10","Y","PY"," 0","SEPG5XDE"
"SEK Swaption 15Y10Y PY 0","SEK","15","Y","10","Y","PY"," 0","SEPG5XE3"
"SEK Swaption 15Y10Y PY 0","SEK","15","Y","10","Y","PY"," 0","SEPG60JV"
"SEK Swaption 15Y10Y PY 1","SEK","15","Y","10","Y","PY"," 1","SEPG60KK"
"SEK Swaption 15Y10Y PY 1","SEK","15","Y","10","Y","PY"," 1","SEPG5XES"
"SEK Swaption 15Y10Y PY 2","SEK","15","Y","10","Y","PY"," 2","SEPG60NC"
"SEK Swaption 15Y10Y PY 2","SEK","15","Y","10","Y","PY"," 2","SEPG5XHK"
"SEK Swaption 15Y15Y PY 1","SEK","15","Y","15","Y","PY"," 1","SEPG66W4"
"SEK Swaption 15Y15Y PY 0","SEK","15","Y","15","Y","PY"," 0","SEPG66VF"
"SEK Swaption 15Y15Y PY 0","SEK","15","Y","15","Y","PY"," 0","SEPG63PN"
"SEK Swaption 15Y15Y PY 1","SEK","15","Y","15","Y","PY"," 1","SEPG63QC"
"SEK Swaption 15Y15Y PY 2","SEK","15","Y","15","Y","PY"," 2","SEPG66YW"
"SEK Swaption 15Y15Y PY 2","SEK","15","Y","15","Y","PY"," 2","SEPG63T4"
"SEK Swaption 15Y20Y PY 0","SEK","15","Y","20","Y","PY"," 0","SEPG6D5L"
"SEK Swaption 15Y20Y PY 0","SEK","15","Y","20","Y","PY"," 0","SEPG69ZT"
"SEK Swaption 15Y20Y PY 0","SEK","15","Y","20","Y","PY"," 0","SEPG6D6A"
"SEK Swaption 15Y20Y PY 0","SEK","15","Y","20","Y","PY"," 0","SEPG6A0I"
"SEK Swaption 15Y20Y PY 0","SEK","15","Y","20","Y","PY"," 0","SEPG6D6Z"
"SEK Swaption 15Y20Y PY 0","SEK","15","Y","20","Y","PY"," 0","SEPG6A17"
"SEK Swaption 15Y20Y PY 1","SEK","15","Y","20","Y","PY"," 1","SEPG6D7O"
"SEK Swaption 15Y20Y PY 1","SEK","15","Y","20","Y","PY"," 1","SEPG6A1W"
"SEK Swaption 15Y20Y PY 2","SEK","15","Y","20","Y","PY"," 2","SEPG6DAG"
"SEK Swaption 15Y20Y PY 2","SEK","15","Y","20","Y","PY"," 2","SEPG6A4O"
"SEK Swaption 15Y30Y PY 0","SEK","15","Y","30","Y","PY"," 0","SEPG6PSP"
"SEK Swaption 15Y30Y PY 0","SEK","15","Y","30","Y","PY"," 0","SEPG6MMX"
"SEK Swaption 15Y30Y PY 0","SEK","15","Y","30","Y","PY"," 0","SEPG6PTE"
"SEK Swaption 15Y30Y PY 0","SEK","15","Y","30","Y","PY"," 0","SEPG6MNM"
"SEK Swaption 15Y30Y PY 0","SEK","15","Y","30","Y","PY"," 0","SEPG6PU3"
"SEK Swaption 15Y30Y PY 0","SEK","15","Y","30","Y","PY"," 0","SEPG6MOB"
"SEK Swaption 15Y30Y PY 1","SEK","15","Y","30","Y","PY"," 1","SEPG6PUS"
"SEK Swaption 15Y30Y PY 1","SEK","15","Y","30","Y","PY"," 1","SEPG6MP0"
"SEK Swaption 15Y30Y PY 2","SEK","15","Y","30","Y","PY"," 2","SEPG6PXK"
"SEK Swaption 15Y30Y PY 2","SEK","15","Y","30","Y","PY"," 2","SEPG6MRS"
"SEK Swaption 20Y3M PY 0.","SEK","20","Y","3","M","PY"," 0.","SEPGBGGP"
"SEK Swaption 20Y3M PY 0.","SEK","20","Y","3","M","PY"," 0.","SEPGBGHE"
"SEK Swaption 20Y3M PY 0.","SEK","20","Y","3","M","PY"," 0.","SEPGBDBM"
"SEK Swaption 20Y3M PY 0.","SEK","20","Y","3","M","PY"," 0.","SEPGBDAX"
"SEK Swaption 20Y3M PY 0.","SEK","20","Y","3","M","PY"," 0.","SEPGBGI3"
"SEK Swaption 20Y3M PY 0.","SEK","20","Y","3","M","PY"," 0.","SEPGBDCB"
"SEK Swaption 20Y3M PY 1","SEK","20","Y","3","M","PY"," 1","SEPGBGIS"
"SEK Swaption 20Y3M PY 1","SEK","20","Y","3","M","PY"," 1","SEPGBDD0"
"SEK Swaption 20Y3M PY 2","SEK","20","Y","3","M","PY"," 2","SEPGBGLK"
"SEK Swaption 20Y3M PY 2","SEK","20","Y","3","M","PY"," 2","SEPGBDFS"
"SEK Swaption 20Y1Y PY 0.","SEK","20","Y","1","Y","PY"," 0.","SEPGE9LL"
"SEK Swaption 20Y1Y PY 0.","SEK","20","Y","1","Y","PY"," 0.","SEPGE6FT"
"SEK Swaption 20Y1Y PY 0.","SEK","20","Y","1","Y","PY"," 0.","SEPGE9MA"
"SEK Swaption 20Y1Y PY 0.","SEK","20","Y","1","Y","PY"," 0.","SEPGE6GI"
"SEK Swaption 20Y1Y PY 0.","SEK","20","Y","1","Y","PY"," 0.","SEPGE9MZ"
"SEK Swaption 20Y1Y PY 0.","SEK","20","Y","1","Y","PY"," 0.","SEPGE6H7"
"SEK Swaption 20Y1Y PY 1","SEK","20","Y","1","Y","PY"," 1","SEPGE9NO"
"SEK Swaption 20Y1Y PY 1","SEK","20","Y","1","Y","PY"," 1","SEPGE6HW"
"SEK Swaption 20Y1Y PY 2","SEK","20","Y","1","Y","PY"," 2","SEPGE9QG"
"SEK Swaption 20Y1Y PY 2","SEK","20","Y","1","Y","PY"," 2","SEPGE6KO"
"SEK Swaption 20Y2Y PY 0.","SEK","20","Y","2","Y","PY"," 0.","SEPGEFX5"
"SEK Swaption 20Y2Y PY 0.","SEK","20","Y","2","Y","PY"," 0.","SEPGECRD"
"SEK Swaption 20Y2Y PY 0.","SEK","20","Y","2","Y","PY"," 0.","SEPGEFXU"
"SEK Swaption 20Y2Y PY 0.","SEK","20","Y","2","Y","PY"," 0.","SEPGECS2"
"SEK Swaption 20Y2Y PY 0.","SEK","20","Y","2","Y","PY"," 0.","SEPGEFYJ"
"SEK Swaption 20Y2Y PY 0.","SEK","20","Y","2","Y","PY"," 0.","SEPGECSR"
"SEK Swaption 20Y2Y PY 1","SEK","20","Y","2","Y","PY"," 1","SEPGEFZ8"
"SEK Swaption 20Y2Y PY 1","SEK","20","Y","2","Y","PY"," 1","SEPGECTG"
"SEK Swaption 20Y2Y PY 2","SEK","20","Y","2","Y","PY"," 2","SEPGEG20"
"SEK Swaption 20Y2Y PY 2","SEK","20","Y","2","Y","PY"," 2","SEPGECW8"
"SEK Swaption 20Y5Y PY 0.","SEK","20","Y","5","Y","PY"," 0.","SEPGH2QH"
"SEK Swaption 20Y5Y PY 0.","SEK","20","Y","5","Y","PY"," 0.","SEPGGZKP"
"SEK Swaption 20Y5Y PY 0.","SEK","20","Y","5","Y","PY"," 0.","SEPGH2R6"
"SEK Swaption 20Y5Y PY 0.","SEK","20","Y","5","Y","PY"," 0.","SEPGGZLE"
"SEK Swaption 20Y5Y PY 0.","SEK","20","Y","5","Y","PY"," 0.","SEPGH2RV"
"SEK Swaption 20Y5Y PY 0.","SEK","20","Y","5","Y","PY"," 0.","SEPGGZM3"
"SEK Swaption 20Y5Y PY 1","SEK","20","Y","5","Y","PY"," 1","SEPGH2SK"
"SEK Swaption 20Y5Y PY 1","SEK","20","Y","5","Y","PY"," 1","SEPGGZMS"
"SEK Swaption 20Y5Y PY 2","SEK","20","Y","5","Y","PY"," 2","SEPGH2VC"
"SEK Swaption 20Y5Y PY 2","SEK","20","Y","5","Y","PY"," 2","SEPGGZPK"
"SEK Swaption 20Y10Y PY 0","SEK","20","Y","10","Y","PY"," 0","SEPGH921"
"SEK Swaption 20Y10Y PY 0","SEK","20","Y","10","Y","PY"," 0","SEPGH5W9"
"SEK Swaption 20Y10Y PY 0","SEK","20","Y","10","Y","PY"," 0","SEPGH92Q"
"SEK Swaption 20Y10Y PY 0","SEK","20","Y","10","Y","PY"," 0","SEPGH5WY"
"SEK Swaption 20Y10Y PY 0","SEK","20","Y","10","Y","PY"," 0","SEPGH93F"
"SEK Swaption 20Y10Y PY 0","SEK","20","Y","10","Y","PY"," 0","SEPGH5XN"
"SEK Swaption 20Y10Y PY 1","SEK","20","Y","10","Y","PY"," 1","SEPGH944"
"SEK Swaption 20Y10Y PY 1","SEK","20","Y","10","Y","PY"," 1","SEPGH5YC"
"SEK Swaption 20Y10Y PY 2","SEK","20","Y","10","Y","PY"," 2","SEPGH96W"
"SEK Swaption 20Y10Y PY 2","SEK","20","Y","10","Y","PY"," 2","SEPGH614"
"SEK Swaption 20Y15Y PY 0","SEK","20","Y","15","Y","PY"," 0","SEPGHFDL"
"SEK Swaption 20Y15Y PY 0","SEK","20","Y","15","Y","PY"," 0","SEPGHFEZ"
"SEK Swaption 20Y15Y PY 0","SEK","20","Y","15","Y","PY"," 0","SEPGHFEA"
"SEK Swaption 20Y15Y PY 0","SEK","20","Y","15","Y","PY"," 0","SEPGHC7T"
"SEK Swaption 20Y15Y PY 0","SEK","20","Y","15","Y","PY"," 0","SEPGHC8I"
"SEK Swaption 20Y15Y PY 0","SEK","20","Y","15","Y","PY"," 0","SEPGHC97"
"SEK Swaption 20Y15Y PY 1","SEK","20","Y","15","Y","PY"," 1","SEPGHFFO"
"SEK Swaption 20Y15Y PY 1","SEK","20","Y","15","Y","PY"," 1","SEPGHC9W"
"SEK Swaption 20Y15Y PY 2","SEK","20","Y","15","Y","PY"," 2","SEPGHFIG"
"SEK Swaption 20Y15Y PY 2","SEK","20","Y","15","Y","PY"," 2","SEPGHCCO"
"SEK Swaption 20Y20Y PY 0","SEK","20","Y","20","Y","PY"," 0","SEPGHLP5"
"SEK Swaption 20Y20Y PY 0","SEK","20","Y","20","Y","PY"," 0","SEPGHIJD"
